len,uniqs
20,20
5,5
5,5
18,18
10,10
45,39
8,7
12,12
4,4
16,16
7,7
22,22
8,8
50,42
46,40
65,57
37,35
3,3
11,11
115,67
25,25
122,87
4,4
20,15
26,21
5,5
21,14
31,29
131,79
78,57
8,8
8,8
33,29
6,6
4,4
19,19
4,4
4,4
22,22
129,73
29,28
11,11
6,6
25,25
4,4
6,6
25,20
1,1
27,24
48,36
16,13
16,16
30,28
45,30
18,17
6,6
67,32
20,18
11,11
6,6
15,15
2,2
20,19
56,44
14,14
35,25
10,10
4,4
49,44
89,71
8,8
6,6
24,24
19,16
7,7
4,4
19,19
22,22
13,13
82,54
11,11
7,7
7,7
15,15
16,16
8,8
112,69
5,5
7,7
17,16
5,5
7,7
74,55
11,11
16,16
5,5
16,15
76,57
3,3
13,13
9,9
345,148
5,5
46,32
172,89
11,10
2,2
39,39
27,22
4,4
7,7
4,4
2,2
88,63
30,26
28,24
18,18
22,20
10,10
34,21
74,54
3,3
22,21
8,8
36,26
4,3
39,38
13,13
14,14
9,9
7,7
9,9
3,3
20,20
17,15
7,7
21,21
61,48
2,2
4,4
5,5
4,4
14,14
4,4
39,37
3,3
394,170
4,4
9,9
3,3
26,25
70,63
48,41
16,14
30,23
61,47
8,8
55,51
10,10
27,27
63,43
9,7
13,13
26,25
3,3
79,57
9,9
12,12
2,2
16,16
122,58
4,4
36,31
28,28
31,30
18,18
10,10
6,6
15,15
5,5
53,28
7,7
37,31
28,23
38,25
19,19
19,19
28,28
19,16
5,5
29,29
21,18
6,6
4,4
6,6
4,4
63,60
5,5
33,33
25,24
2,2
19,15
2,2
9,8
61,41
77,69
7,7
13,13
11,11
91,62
11,11
72,50
18,11
50,50
7,7
11,11
8,8
16,16
21,20
11,11
2,2
25,25
23,17
4,4
33,25
35,29
33,33
12,12
12,12
5,5
12,12
39,39
6,6
1,1
92,55
13,10
46,38
34,23
26,24
42,36
10,10
13,13
22,22
17,14
9,9
2,2
129,53
9,9
31,23
7,6
24,20
9,9
19,19
15,15
23,23
32,32
2,2
7,7
59,48
15,15
6,6
3,3
9,9
26,25
344,167
27,21
22,21
60,41
14,11
23,23
14,11
29,22
3,3
18,18
3,3
31,31
10,10
9,7
13,13
16,16
4,4
5,3
8,8
66,60
2,2
13,13
34,33
1,1
20,19
1,1
52,46
8,8
5,4
54,53
71,60
1,1
15,12
106,69
67,52
42,42
22,17
6,6
5,5
84,51
55,40
19,16
2,2
5,5
10,10
8,8
11,11
5,5
11,11
34,30
8,8
20,15
15,15
37,25
28,19
54,50
307,132
45,41
14,14
38,34
8,8
38,31
3,3
17,16
46,39
4,4
68,56
87,54
77,47
82,68
11,11
8,8
19,14
39,28
141,75
91,59
19,19
12,10
10,10
10,10
5,5
4,4
33,29
24,24
25,24
4,4
10,10
36,29
2,2
36,31
63,47
18,18
81,46
42,41
32,29
17,17
16,16
21,20
9,9
30,24
14,14
35,25
5,5
6,6
31,26
5,5
16,16
16,16
6,5
18,14
13,13
80,63
5,5
5,5
25,25
4,4
6,6
115,92
32,22
49,37
15,15
44,27
9,9
28,28
79,72
52,45
31,31
14,12
19,15
53,41
111,88
14,14
31,24
30,26
11,11
92,50
26,22
22,22
59,54
11,10
2,2
6,6
6,6
29,27
26,26
31,26
18,18
4,4
5,5
123,75
49,40
138,92
48,30
26,26
106,91
1,1
15,15
17,17
26,22
9,9
5,5
5,5
4,4
11,10
9,9
15,15
21,21
14,14
20,20
11,11
37,33
133,81
65,49
30,23
30,25
27,27
29,29
8,8
31,31
14,11
55,54
13,11
98,63
36,35
7,7
3,3
107,56
10,10
13,13
9,9
100,55
6,6
7,7
6,6
27,27
12,10
3,3
17,17
52,41
32,22
3,3
21,21
30,24
4,4
50,39
18,15
9,9
6,6
12,12
20,19
60,42
60,44
20,20
24,19
9,9
7,7
36,27
22,22
1,1
18,15
62,39
13,13
32,30
19,19
5,5
17,17
17,17
42,29
191,108
12,12
6,6
5,5
30,30
9,9
21,20
20,20
20,20
17,17
33,29
136,82
15,15
25,23
3,3
27,27
1,1
6,5
2,2
2,2
23,23
9,7
23,22
5,5
42,34
5,5
18,18
24,23
3,3
64,54
21,20
23,23
5,5
11,11
3,3
5,5
31,21
69,38
11,11
32,23
12,12
15,15
79,69
9,9
29,29
8,8
8,8
57,53
9,9
7,7
29,27
12,12
15,15
28,17
15,15
10,10
4,4
44,31
2,2
9,9
62,54
20,18
14,10
4,3
15,15
2,2
4,4
17,17
10,9
6,6
24,21
4,4
102,71
3,3
9,9
17,17
8,8
372,136
14,14
30,30
5,5
7,7
3,3
11,9
8,8
29,25
103,63
14,14
39,32
92,51
12,10
14,14
31,28
40,27
86,49
13,13
3,3
8,8
51,35
25,22
176,87
34,27
73,44
8,8
9,8
6,6
21,21
8,8
39,35
146,82
15,12
10,9
5,5
23,20
2,2
42,33
8,8
16,16
56,49
9,9
3,3
16,16
9,9
99,80
137,85
31,26
290,168
679,236
66,50
45,45
6,6
36,35
9,9
3,3
6,6
41,41
4,4
7,7
17,17
43,43
43,38
13,13
2,2
34,34
28,24
9,9
76,62
12,12
36,36
10,10
25,23
54,50
14,14
100,74
13,13
28,28
5,5
8,8
5,4
63,47
15,15
35,27
5,5
42,34
74,66
6,6
3,3
12,12
7,7
6,6
73,48
7,7
1,1
1,1
23,23
63,50
281,181
15,15
29,24
40,40
4,4
38,35
39,28
3,3
23,22
13,11
5,5
7,7
31,21
33,33
1,1
25,23
32,30
4,4
149,77
23,23
68,48
1,1
108,49
52,48
292,106
23,23
80,66
7,7
16,16
169,110
6,6
33,22
8,8
11,10
5,5
6,6
8,8
11,10
6,6
28,23
14,12
24,21
6,6
29,29
15,14
8,8
3,3
24,24
32,32
10,10
6,6
14,9
49,40
2,2
40,36
107,88
17,15
35,28
31,25
26,18
20,20
18,18
7,7
51,46
37,26
36,34
123,68
22,22
16,16
28,23
5,5
1,1
11,11
58,47
15,15
45,45
10,10
13,13
28,28
19,14
48,43
11,9
3,3
12,12
11,11
6,6
39,33
9,9
13,13
16,16
10,10
5,5
224,143
53,37
9,9
49,48
5,5
3,3
27,22
17,17
8,8
26,16
9,6
77,64
10,10
7,7
16,13
2,2
7,6
41,36
5,5
6,6
45,40
11,11
20,20
27,22
5,5
2,2
36,35
10,10
94,55
24,21
10,10
61,54
11,11
4,4
13,13
14,14
16,16
39,38
4,4
11,11
2,2
36,27
3,3
9,9
17,17
14,11
25,25
12,12
15,15
5,5
24,24
37,31
14,14
53,48
2,2
76,53
11,11
85,76
30,24
27,25
79,59
45,37
68,49
12,12
30,30
6,6
21,20
133,88
26,23
21,18
17,17
3,3
33,33
4,4
6,5
364,184
3,3
89,58
9,9
2,2
11,11
20,20
56,30
17,13
14,14
24,22
10,10
92,54
14,14
3,3
7,7
6,6
60,49
7,7
8,8
10,10
12,10
27,24
8,8
8,8
16,14
17,17
17,17
49,38
8,8
5,5
156,78
10,10
64,30
10,10
8,8
50,50
19,19
10,10
29,24
8,8
4,4
9,9
86,68
27,27
125,86
21,21
2,2
10,10
5,5
11,11
13,13
8,8
11,11
2,2
10,9
8,8
380,164
19,19
33,28
14,14
5,5
11,10
56,44
31,31
3,3
11,10
15,15
626,221
27,24
4,4
45,35
13,13
13,10
52,28
3,3
13,13
76,56
14,14
26,20
15,15
3,3
64,51
8,8
35,27
26,21
7,7
10,10
26,23
17,16
17,17
43,39
6,6
12,12
34,29
8,8
16,16
18,18
1,1
2,2
36,24
3,3
4,4
10,10
25,25
20,15
8,8
11,11
95,53
5,5
27,27
6,6
48,37
62,40
8,8
9,9
23,23
4,4
18,18
21,21
3,1
1,1
10,10
46,34
11,11
23,22
6,5
42,31
15,15
56,34
19,15
7,7
23,23
107,82
112,73
4,4
4,4
14,14
60,46
11,11
9,9
70,48
64,57
27,27
8,8
16,12
11,9
1,1
9,9
5,5
10,10
7,7
2,2
5,5
79,56
25,24
56,49
20,19
50,40
23,19
12,12
20,19
29,25
7,7
8,8
13,13
28,28
5,5
11,11
2,2
10,10
47,38
25,23
10,10
9,9
11,11
11,11
117,71
35,29
26,21
19,19
72,45
12,12
21,21
8,8
19,19
169,78
36,30
8,6
33,33
44,33
30,21
18,16
6,6
5,5
52,38
194,78
24,24
93,63
13,13
7,7
19,19
19,19
21,21
15,15
32,28
8,8
16,16
53,45
82,55
10,8
17,15
84,69
25,16
48,39
21,21
35,35
39,37
4,4
58,37
40,27
26,26
9,9
141,71
51,25
5,5
226,118
3,3
15,15
69,61
34,30
45,45
44,32
18,18
23,23
6,6
25,25
17,17
12,12
15,13
30,19
27,24
2,2
8,8
14,14
22,17
79,58
9,9
33,19
3,3
53,49
14,14
1,1
78,37
10,10
3,3
11,11
17,17
51,44
15,9
2,2
38,28
19,16
9,9
11,11
43,29
10,10
27,27
20,20
49,37
5,5
8,8
40,29
2,2
90,68
13,13
11,11
9,9
87,49
12,12
9,9
75,50
13,13
25,21
41,36
138,103
7,7
20,20
6,6
18,18
17,17
4,4
37,29
21,20
9,9
7,7
19,19
3,3
13,13
19,13
10,10
41,33
6,6
11,11
4,4
146,64
45,35
37,28
22,19
8,8
39,32
58,38
18,18
8,8
14,14
9,9
139,107
6,6
30,23
147,77
42,34
21,19
26,25
4,4
26,14
22,22
73,47
7,7
2,2
10,10
6,6
12,12
17,17
5,5
51,40
11,9
69,42
3,3
26,25
5,5
22,17
14,14
3,3
38,38
10,10
11,11
24,22
62,47
10,10
1,1
20,20
4,4
36,36
106,71
110,80
18,18
113,38
24,24
98,74
3,3
16,16
13,10
2,2
17,16
1,1
39,25
4,4
4,4
33,23
2,2
22,21
4,4
13,9
12,12
19,19
17,17
50,43
59,52
66,41
21,21
108,69
8,8
11,11
13,13
19,19
6,6
10,10
18,18
14,11
5,5
6,6
13,13
9,7
10,10
5,5
12,12
55,33
32,32
7,7
128,94
13,13
5,5
17,17
16,16
11,11
40,29
20,20
12,12
1,1
28,24
17,15
8,8
43,34
4,4
7,7
19,16
90,78
108,77
17,13
9,9
33,33
4,4
4,4
24,24
132,89
1,1
41,29
26,21
4,4
12,12
6,6
2,2
98,51
82,60
3,3
13,13
10,10
8,8
6,6
51,41
23,16
5,5
18,18
22,22
21,21
86,62
9,9
10,10
147,77
27,24
5,5
29,29
26,26
19,19
9,9
18,18
39,39
3,3
36,28
7,7
7,7
33,32
27,25
9,9
4,4
43,26
4,4
11,11
70,42
8,8
39,25
18,18
6,4
304,122
2,2
33,22
15,10
76,40
31,26
101,78
275,141
24,23
135,55
9,9
5,5
15,15
9,9
32,32
74,52
8,8
15,15
7,7
6,6
47,32
30,24
10,10
687,239
6,6
2,2
115,38
7,7
40,37
38,36
25,22
17,15
50,42
31,25
8,8
81,62
7,7
5,5
3,3
78,58
40,40
46,39
21,21
82,56
35,35
76,60
49,43
145,89
11,10
6,6
26,26
7,7
1,1
128,76
7,7
7,7
16,15
14,14
2,2
138,84
105,63
14,14
22,22
6,6
4,4
35,34
15,15
10,10
46,40
7,7
10,10
340,177
16,15
18,18
23,23
42,38
115,72
140,76
1,1
13,13
34,29
8,8
6,6
5,5
19,19
34,34
81,77
4,4
11,11
3,3
4,4
27,22
31,31
7,7
15,15
90,40
30,29
9,9
109,49
14,12
34,17
5,5
20,20
12,12
24,24
7,7
31,31
17,17
45,44
46,37
13,13
8,8
13,13
17,17
32,32
95,70
20,20
22,22
13,13
16,13
28,28
30,30
503,217
23,23
31,29
5,5
61,36
17,16
32,28
3,3
28,23
1,1
23,22
16,11
8,8
14,14
3,3
18,16
17,17
9,9
63,43
19,19
5,5
145,73
55,48
25,21
29,29
8,8
4,4
12,12
4,4
1,1
21,19
11,11
4,4
20,16
11,10
82,60
1,1
8,8
31,28
6,6
39,35
95,73
26,25
116,52
84,43
16,16
17,17
16,16
11,11
47,34
3,3
100,61
1,1
15,12
21,21
18,18
4,4
10,10
14,14
4,4
2,2
15,13
9,8
18,18
33,33
19,19
154,84
31,24
15,15
14,14
15,15
6,6
24,23
217,109
37,29
7,7
18,15
36,26
18,18
13,13
44,30
7,7
65,45
22,22
42,35
1,1
10,9
49,49
36,35
5,5
79,69
42,35
7,7
14,14
18,15
14,14
73,58
18,18
11,11
33,20
11,11
9,9
5,5
7,7
8,8
12,12
12,12
11,11
1,1
39,24
61,50
4,4
8,8
430,148
36,32
9,9
16,16
116,82
2,2
3,3
2,2
79,63
24,21
12,8
9,9
51,33
11,11
11,8
7,7
1,1
5,5
39,31
20,20
69,59
17,17
45,25
32,24
11,11
7,7
3,3
8,8
78,60
18,13
6,6
4,4
15,15
10,10
33,29
3,3
34,34
2,2
62,42
2,2
38,31
7,7
88,81
8,8
21,15
23,22
38,34
53,40
25,20
7,7
36,30
4,4
29,24
7,7
18,18
67,40
27,24
20,20
24,24
10,10
2,2
4,4
4,4
128,92
56,50
6,6
16,16
10,10
86,40
46,28
9,9
2,2
56,39
8,8
84,69
58,45
23,19
4,4
8,8
9,9
151,88
17,17
31,31
6,6
25,20
3,3
11,11
14,14
18,17
15,13
20,19
4,4
20,20
17,17
52,44
11,11
40,35
21,21
205,114
134,107
49,41
53,35
50,49
11,10
10,10
6,6
80,62
12,12
11,11
7,7
6,6
34,25
2,2
5,5
25,21
11,11
77,44
12,12
6,6
43,35
40,30
7,7
4,4
22,16
5,5
28,28
9,9
18,12
99,68
171,110
8,8
6,6
30,27
58,50
2,2
9,9
11,11
50,42
8,8
16,16
21,15
51,37
135,54
106,84
6,6
21,21
16,14
9,9
13,13
9,9
4,4
8,8
18,18
5,5
40,34
15,14
5,5
14,10
35,26
6,6
12,11
19,19
6,6
11,11
30,29
7,7
9,9
17,17
26,25
18,18
5,5
345,113
47,37
13,13
51,31
89,62
180,102
12,12
3,3
81,64
21,16
21,21
21,21
11,11
41,36
13,13
5,5
15,14
14,14
6,6
26,23
5,5
2,2
4,4
194,114
30,30
4,4
11,9
42,37
104,71
2,2
6,6
103,54
57,56
17,17
2,2
6,6
33,27
9,8
13,13
12,12
80,74
36,27
24,24
68,42
5,5
4,4
34,30
11,11
16,16
22,22
2,2
33,27
25,19
32,32
37,32
103,66
12,12
63,51
50,37
19,19
14,14
5,5
26,26
1,1
8,8
6,6
7,7
80,49
44,30
7,7
12,12
7,7
10,10
2,2
49,28
51,40
10,9
8,8
6,5
23,22
10,10
15,15
2,2
45,45
10,10
18,18
18,11
28,28
3,3
5,5
14,14
21,19
18,18
9,9
87,60
18,11
7,7
6,6
58,52
2,2
8,8
51,33
1,1
8,8
12,12
183,62
81,63
26,25
12,12
17,17
20,18
5,5
9,9
245,120
43,39
9,8
13,12
23,17
10,10
13,13
13,13
41,33
58,48
16,16
8,8
4,4
14,14
22,22
6,6
98,66
39,28
9,9
54,47
13,12
10,6
69,53
9,9
58,51
12,12
31,23
124,80
18,15
6,6
9,9
31,31
15,15
8,8
4,4
10,10
18,18
8,8
12,12
20,20
3,3
165,96
13,13
12,12
3,3
46,35
7,7
68,58
25,25
7,7
14,14
11,11
4,4
24,18
3,3
8,8
19,19
184,102
1,1
65,58
11,11
30,29
9,9
18,18
5,5
61,56
55,34
6,6
21,17
18,18
10,10
25,19
9,9
2,2
18,18
6,6
141,97
21,20
5,5
22,22
7,7
21,18
21,20
19,15
29,28
46,34
15,15
36,33
15,15
16,16
82,57
23,20
23,23
3,3
32,32
15,15
107,69
14,14
13,13
15,15
369,212
14,14
30,30
23,19
45,35
23,16
78,48
63,39
26,24
10,9
29,24
16,16
14,14
11,11
2,2
135,61
9,9
5,5
5,5
4,4
6,6
7,7
93,76
15,15
3,3
26,20
287,159
2,2
11,10
35,18
6,6
5,5
12,12
7,7
14,12
1,1
13,13
5,5
42,29
15,15
10,10
3,3
8,8
8,8
23,23
8,8
2,2
5,5
8,8
11,11
95,58
6,6
4,4
11,11
11,11
6,6
89,55
158,91
14,14
6,5
14,14
6,6
5,5
21,20
138,70
9,9
7,7
7,7
115,85
24,24
4,4
38,33
6,6
9,9
21,20
8,8
133,84
12,12
5,5
41,40
15,15
10,10
14,14
41,35
3,3
38,29
28,23
12,12
8,8
23,21
12,12
7,7
11,11
8,8
5,5
32,29
74,54
242,91
28,26
11,11
6,6
27,27
14,14
31,25
57,39
41,34
6,6
12,12
8,8
7,7
10,10
107,70
29,27
7,7
12,12
61,46
11,11
2,2
9,8
69,40
15,11
6,6
15,12
17,17
8,8
5,5
5,5
69,59
39,30
9,9
10,10
36,28
35,35
9,8
11,11
33,24
2,2
5,5
4,4
18,15
20,14
13,13
1,1
6,6
18,16
6,6
3,3
147,73
22,22
79,58
11,11
8,8
8,8
9,9
2,1
45,29
8,8
102,58
58,43
14,14
11,11
35,35
5,5
181,111
11,11
49,37
10,10
41,36
5,5
25,20
23,23
6,6
27,24
19,19
6,6
2,2
281,83
10,10
7,7
14,14
9,9
40,29
123,86
33,29
21,21
5,5
4,4
32,20
26,25
12,12
47,31
27,27
5,5
143,114
19,15
24,24
96,54
30,29
37,37
10,10
2,2
8,8
16,16
68,25
108,69
103,95
39,28
6,2
8,8
47,37
36,25
25,25
14,14
13,13
60,36
55,38
6,6
51,41
65,45
28,26
36,33
2,2
16,10
49,48
14,14
12,10
18,18
1,1
7,7
29,28
20,20
17,17
14,14
6,6
25,21
23,23
13,13
38,27
128,101
11,11
15,15
67,47
163,65
64,53
1,1
9,9
8,8
16,15
12,12
5,5
53,50
7,7
19,19
2,2
17,17
136,70
63,50
7,7
10,10
28,28
54,33
107,62
5,5
71,40
50,33
30,19
27,27
4,4
20,17
2,2
7,7
9,9
11,8
21,21
8,8
127,86
6,6
25,22
40,35
2,2
18,18
5,5
15,15
39,39
40,26
24,24
18,18
15,15
19,11
14,10
16,15
42,31
5,5
206,78
30,30
10,8
20,18
4,4
3,3
14,14
11,11
62,40
8,8
18,18
110,91
21,18
5,5
90,80
6,6
8,8
13,12
14,14
31,22
2,2
49,48
64,57
4,4
27,19
55,47
44,30
40,36
43,37
12,12
7,7
68,48
9,9
142,69
10,10
7,7
19,19
11,7
31,30
11,11
12,12
10,10
73,48
10,10
44,36
13,13
10,10
17,17
9,9
15,15
15,15
63,59
51,34
9,9
12,12
21,21
6,6
28,28
17,15
7,7
8,8
9,9
4,4
10,9
10,10
7,7
35,31
53,43
10,10
9,9
24,19
5,5
20,20
7,7
53,49
9,9
63,52
10,10
6,4
26,26
23,23
13,13
3,3
10,10
11,11
192,110
1,1
19,19
27,27
3,3
24,24
10,10
3,3
9,9
15,12
12,12
9,8
17,13
8,8
94,82
122,90
34,31
5,5
9,9
36,36
36,26
28,23
27,24
36,26
6,6
5,5
62,53
20,20
6,6
21,18
9,9
13,13
3,3
39,30
4,4
24,22
34,34
11,11
9,9
48,42
19,18
32,24
20,20
14,14
2,2
68,60
4,4
59,50
51,34
603,139
86,70
11,11
17,12
19,19
3,3
21,18
21,16
46,46
3,3
20,13
13,13
25,25
47,36
12,10
46,34
11,11
298,118
11,11
26,22
8,8
27,27
68,46
3,3
32,26
18,18
32,28
6,6
42,37
41,28
16,16
35,33
21,21
5,5
6,6
1,1
128,57
25,25
7,7
164,93
23,22
11,11
60,51
7,7
44,38
4,4
50,44
4,4
7,7
74,63
7,7
4,4
12,12
90,69
3,3
14,14
22,16
6,6
40,30
37,36
5,5
14,14
10,10
2,2
23,23
125,89
36,32
25,18
29,26
9,9
62,53
54,42
126,100
6,6
24,24
6,6
94,50
68,59
17,17
13,13
82,44
35,32
41,33
5,5
4,4
38,38
20,17
186,97
95,76
31,19
27,27
23,16
8,8
10,10
2,2
2,2
194,123
40,40
74,46
1,1
12,12
25,25
61,59
11,11
20,19
19,19
7,7
64,48
12,12
179,125
18,17
45,37
7,7
29,29
8,8
5,5
47,33
19,15
7,7
12,12
12,12
49,30
7,7
34,33
38,27
30,26
42,33
1,1
24,23
11,11
96,62
5,5
7,7
4,4
74,35
11,11
7,6
12,12
54,49
12,11
8,8
113,80
44,41
6,6
15,15
27,17
13,12
6,6
21,21
8,8
81,71
5,5
24,22
20,18
5,5
26,26
6,6
5,5
27,19
27,16
27,24
29,25
13,13
24,24
124,79
79,70
9,9
38,36
5,5
16,16
2,1
77,41
4,4
12,12
27,24
15,12
3,3
19,19
40,32
4,4
79,62
20,20
4,4
16,14
1,1
3,3
4,4
19,19
11,11
8,8
9,9
6,6
26,25
30,30
9,9
19,17
11,11
30,26
10,10
7,7
44,27
17,17
33,18
9,9
174,103
4,4
23,23
26,24
9,9
1,1
60,60
67,44
15,14
8,8
5,5
14,14
14,14
211,111
6,6
5,4
146,78
41,28
5,5
168,107
23,18
80,63
29,26
11,11
6,6
24,23
4,4
12,12
48,48
10,10
26,24
265,123
12,12
9,9
8,8
36,28
6,6
43,42
5,5
94,61
2,1
120,73
18,18
32,28
18,18
45,34
44,28
1,1
22,21
2,2
11,11
3,3
29,29
9,7
3,3
47,32
210,132
12,12
41,36
4,4
21,21
7,7
14,14
34,32
25,25
7,7
15,13
15,15
50,50
5,5
9,9
2,2
36,36
27,27
8,8
54,45
9,9
17,17
15,15
11,11
31,18
10,10
7,7
55,45
26,25
19,19
2,2
91,59
6,6
24,19
98,55
10,10
56,32
23,23
4,4
4,4
24,22
19,19
44,37
9,9
1,1
30,21
16,16
11,11
4,4
9,9
16,16
21,21
4,4
5,5
11,10
6,6
11,11
22,15
6,6
80,68
8,8
33,26
15,15
34,34
114,81
71,50
9,9
8,8
3,3
31,27
31,25
5,5
18,10
5,5
58,37
8,8
16,16
56,50
27,23
2,2
10,10
30,30
3,3
1,1
146,106
12,12
16,14
75,56
12,12
554,187
9,9
33,33
11,11
26,26
26,21
41,35
5,5
7,7
19,15
7,7
4,4
13,13
4,4
24,24
1,1
125,82
8,8
10,10
10,9
10,10
5,5
8,8
12,12
17,17
129,88
5,5
1,1
4,4
13,11
66,55
22,20
43,31
35,28
64,43
24,23
37,28
21,21
3,3
6,6
14,14
4,4
10,10
13,11
15,15
71,59
3,3
12,12
115,70
21,21
46,35
112,88
2,2
6,6
47,39
96,72
20,20
14,14
10,10
9,9
10,10
3,3
17,17
184,88
50,39
29,25
13,13
59,37
58,46
17,17
7,7
9,9
17,17
6,6
8,8
7,7
10,10
5,5
3,3
2,2
26,25
73,56
47,37
172,99
4,3
10,10
5,5
4,4
59,48
8,8
10,10
12,9
9,9
38,38
7,7
11,11
89,73
45,33
19,19
7,7
15,15
5,5
10,10
7,7
1,1
77,51
76,56
10,10
8,8
20,16
15,10
27,20
18,14
21,18
25,16
98,53
6,4
14,14
22,22
38,31
13,13
32,32
2,2
46,41
19,17
13,11
12,12
53,51
16,16
57,38
3,3
37,29
5,5
1,1
4,4
534,207
48,40
40,29
38,33
4,4
55,47
1,1
5,5
15,15
16,14
25,21
11,11
105,63
22,16
10,10
94,47
8,8
34,34
11,11
6,6
16,13
27,25
14,14
12,12
141,77
18,18
4,4
61,41
6,6
7,7
1,1
9,9
4,4
44,36
2,2
6,6
74,56
32,28
52,48
8,8
5,5
12,12
1,1
5,5
85,34
7,7
10,10
8,8
2,2
13,13
57,44
7,7
10,10
147,97
19,19
20,19
6,6
3,3
6,6
12,12
8,8
14,14
35,30
12,9
163,73
19,19
12,12
33,33
25,25
50,37
18,13
80,53
32,32
11,11
27,27
14,14
25,23
9,9
62,45
39,30
12,12
33,24
34,33
5,5
9,9
31,28
7,7
41,37
62,49
10,10
3,3
1,1
82,68
44,30
15,15
18,18
35,34
21,21
47,39
4,4
14,12
5,5
17,15
16,16
11,11
16,16
3,3
18,18
173,99
6,6
8,8
5,5
63,39
7,7
79,54
2,2
17,17
40,33
77,46
27,27
20,20
6,6
15,12
86,60
8,8
85,54
4,4
16,16
10,10
13,13
32,26
6,4
53,42
51,37
10,10
19,16
15,15
2,2
12,12
4,4
3,3
36,24
1,1
81,44
64,48
11,11
11,11
32,28
12,12
9,9
30,30
28,22
8,8
24,23
24,19
15,15
15,14
8,6
57,49
25,25
15,15
65,47
35,16
22,15
49,44
8,8
8,8
29,29
8,8
14,14
34,22
30,21
3,3
18,16
27,25
10,10
99,69
5,5
15,15
22,22
20,20
58,46
14,14
1,1
12,10
51,35
6,6
66,45
5,5
16,14
71,59
2,2
209,134
1,1
59,43
39,33
21,21
7,7
43,30
7,6
5,5
45,38
8,6
17,16
9,9
22,21
24,19
74,68
19,19
47,37
56,48
5,5
25,25
31,23
39,35
140,82
31,20
119,57
10,10
4,4
23,23
7,7
7,7
179,117
23,23
7,7
7,7
21,21
15,15
16,16
56,51
16,16
6,6
14,14
128,79
18,18
158,101
63,41
35,30
14,14
13,13
13,13
106,54
9,9
14,14
222,113
12,12
5,5
90,56
11,11
14,12
22,22
73,53
4,4
71,49
4,4
2,2
136,94
16,12
45,35
8,8
11,11
14,12
15,13
40,34
324,175
33,22
3,3
2,2
92,68
8,8
18,14
12,12
3,3
13,13
19,19
38,36
13,13
19,12
26,26
158,97
24,21
18,18
2,2
4,4
66,51
4,4
114,75
6,6
16,16
15,15
5,5
21,19
432,152
9,9
3,3
30,18
53,38
11,8
7,7
24,24
3,3
19,15
62,48
5,5
30,24
14,10
6,6
27,27
20,20
21,19
8,8
13,13
10,10
85,60
13,10
120,51
16,16
48,33
17,12
5,5
20,17
44,35
19,19
42,36
50,23
34,33
22,19
31,30
17,17
4,4
26,26
144,97
3,3
30,30
7,7
14,13
25,25
15,15
12,12
32,31
13,13
5,5
13,12
16,16
32,31
19,19
89,67
95,54
8,8
12,12
25,23
7,7
30,29
47,37
20,18
25,18
4,4
37,34
6,6
8,8
2,2
26,26
19,19
5,5
6,6
20,19
62,46
25,20
10,10
14,14
37,37
21,16
111,67
41,33
33,33
33,28
7,6
21,17
21,15
5,5
173,124
23,21
19,19
6,6
17,13
26,23
29,24
4,4
52,36
29,29
15,15
11,11
8,8
12,12
12,12
65,37
12,9
48,37
2,2
5,5
7,7
7,7
11,11
40,34
18,18
8,8
11,10
15,15
1,1
19,11
29,29
11,11
28,28
20,20
1,1
12,12
151,79
30,30
29,27
11,11
6,6
12,12
8,8
10,10
20,20
16,16
1,1
29,29
10,10
78,54
22,21
66,50
14,14
31,23
15,15
15,15
16,15
18,18
40,28
17,17
19,14
4,4
19,19
55,51
5,5
14,14
14,11
32,27
33,33
15,15
2,2
30,28
23,18
50,44
82,63
11,11
53,39
32,27
5,5
7,7
11,11
7,7
142,78
9,9
91,63
29,28
22,18
207,127
14,14
91,76
7,7
51,41
15,15
17,17
78,55
37,26
15,15
29,23
3,3
40,34
16,16
20,20
5,5
25,25
91,64
18,15
8,8
14,14
16,10
11,10
47,40
4,4
20,20
131,87
9,9
52,45
39,34
49,46
24,19
23,23
8,8
10,10
5,5
8,8
6,6
16,16
11,11
7,7
26,19
9,9
5,5
68,59
198,121
22,19
81,53
17,17
1,1
36,30
5,5
298,149
40,35
6,6
7,7
17,17
97,62
45,36
49,37
53,52
12,12
271,160
10,10
28,24
12,12
3,3
4,4
25,21
15,15
17,17
12,11
16,16
7,7
34,24
23,22
25,21
12,12
4,4
18,12
26,26
12,12
34,22
8,7
30,25
23,23
39,38
14,14
26,21
13,13
10,10
8,8
27,21
2,2
9,7
4,4
62,62
29,29
13,13
8,8
6,6
416,229
5,5
13,13
17,17
35,33
6,6
12,12
56,47
7,7
23,23
68,53
3,3
8,7
39,30
18,18
22,22
42,39
99,87
11,11
11,11
5,5
2,2
2,2
6,6
6,6
28,20
15,15
17,17
109,86
7,7
7,6
53,39
16,16
14,14
7,5
8,8
30,27
17,17
47,45
41,32
3,3
20,15
297,130
13,13
28,24
5,5
11,10
24,24
7,7
37,37
98,82
17,12
63,40
2,2
4,4
7,7
16,16
11,11
4,4
282,153
9,9
7,7
75,55
19,19
6,6
11,10
14,14
93,71
71,46
67,42
17,17
134,76
4,4
8,8
12,12
3,3
32,24
3,3
41,31
40,34
60,46
10,10
23,18
18,18
10,10
47,36
45,33
2,2
12,10
23,23
6,6
