len,uniqs
18,18
53,48
32,32
13,13
39,26
17,17
149,87
35,31
38,28
17,17
17,17
10,10
8,8
32,32
12,10
242,122
10,10
5,5
28,28
31,23
84,59
16,16
8,8
4,4
28,25
10,10
24,16
7,7
20,20
18,17
63,41
3,3
25,24
5,5
6,6
7,7
13,13
4,4
57,41
16,12
11,11
9,9
5,5
62,45
6,6
13,13
13,11
4,4
18,18
28,28
10,10
39,29
24,24
6,6
5,5
82,42
65,54
23,20
30,25
61,44
7,7
10,10
28,24
9,7
19,19
432,141
8,8
6,5
10,8
7,7
12,12
2,2
5,5
7,7
10,9
46,36
17,17
12,12
11,11
8,8
21,21
19,17
13,13
8,5
23,23
20,20
7,7
11,11
8,8
11,11
60,47
21,17
5,5
5,5
24,22
4,4
4,4
47,42
22,22
17,17
99,53
2,2
7,7
27,23
55,46
37,37
66,56
19,19
25,25
15,13
52,44
11,11
10,7
20,16
80,56
6,6
57,44
8,8
10,8
19,19
55,46
9,9
21,21
11,11
16,16
17,17
11,11
27,24
27,27
18,13
24,21
6,6
84,71
3,3
40,31
25,25
4,4
44,35
12,12
38,38
5,5
7,7
30,30
22,21
44,44
6,6
30,30
4,4
10,10
53,42
13,12
24,24
176,95
176,69
128,71
11,11
55,46
26,26
13,13
2,2
20,20
11,11
3,3
31,31
24,24
39,35
12,12
2,2
2,2
5,5
22,17
29,28
18,18
94,70
5,5
4,4
22,19
58,45
27,21
20,20
14,10
14,14
8,8
15,15
13,13
12,12
320,111
37,25
66,49
8,7
19,19
11,11
18,18
5,5
97,76
9,9
15,15
4,4
8,8
16,16
1,1
4,4
14,14
4,3
5,5
109,58
32,26
47,40
16,16
12,12
17,17
4,3
170,111
20,20
6,6
7,7
38,27
64,52
31,26
34,28
33,31
1,1
175,101
53,39
126,68
30,23
4,4
31,28
10,10
98,68
27,27
14,14
15,15
16,13
199,128
6,6
197,107
143,86
16,16
4,3
17,17
129,70
8,8
3,3
49,46
18,14
4,4
16,16
20,20
9,8
25,19
40,29
28,28
28,22
43,31
27,22
8,8
31,21
66,51
3,3
3,3
58,45
10,10
38,37
19,19
88,48
16,16
14,14
7,7
35,34
5,5
73,55
20,19
126,80
14,14
114,80
6,6
22,22
9,9
23,23
65,53
204,115
30,24
14,14
39,31
50,40
6,6
33,24
15,15
54,42
5,5
21,18
8,8
49,42
71,55
28,28
265,120
25,25
32,26
14,14
25,25
618,279
8,8
11,10
8,6
43,38
44,35
14,14
55,41
15,15
5,5
5,5
77,62
46,35
18,16
9,9
14,14
15,15
55,42
30,29
43,29
4,4
16,16
4,4
13,13
10,10
18,16
3,3
367,167
4,4
25,19
11,11
14,14
39,37
9,9
27,27
6,6
11,10
30,20
34,23
3,3
7,7
10,10
137,57
23,19
4,4
17,17
22,20
6,6
141,77
10,10
35,29
4,4
5,5
5,5
15,15
3,3
9,9
156,80
20,20
42,29
336,170
47,39
94,67
8,8
9,9
8,8
12,12
117,69
4,4
11,8
3,3
38,38
7,7
29,25
674,294
10,10
20,20
27,27
2,2
5,5
14,14
2,2
3,3
50,34
23,18
99,57
12,11
1,1
37,28
9,9
25,22
29,24
6,6
73,42
37,34
34,34
54,30
8,8
2,2
21,20
6,6
5,5
16,16
44,42
5,5
66,38
74,52
4,4
19,19
56,30
10,10
5,4
29,22
14,14
31,30
31,26
12,12
78,36
14,13
7,7
7,7
474,165
27,26
3,3
116,78
55,37
20,18
16,16
5,5
52,38
24,22
43,43
18,18
12,12
250,152
2,2
15,15
21,21
23,18
46,40
6,5
11,11
7,7
16,16
20,20
7,7
12,12
24,24
24,17
16,12
13,12
36,25
11,11
88,74
4,4
13,13
24,24
33,26
3,3
39,34
20,13
17,12
44,38
6,6
11,11
28,28
130,103
8,8
9,9
5,5
92,59
28,23
94,63
34,26
34,29
22,18
2,2
50,47
18,17
58,48
28,25
30,28
4,4
18,18
15,12
11,11
36,28
6,6
16,15
14,11
13,13
39,38
146,77
8,8
38,31
21,14
6,6
73,59
4,4
32,32
1,1
5,5
24,20
19,19
20,15
335,161
6,6
22,22
6,6
38,36
6,4
39,32
15,15
25,25
40,25
6,6
1,1
12,12
18,18
58,56
13,13
4,4
25,25
5,4
13,13
100,62
12,12
21,21
27,24
27,26
28,22
23,22
1,1
43,32
11,11
14,14
30,23
6,6
4,4
84,65
39,39
7,7
57,51
54,38
5,5
2,2
9,9
14,14
3,3
7,7
5,5
13,13
50,40
12,12
104,64
40,29
29,28
38,31
20,19
16,16
6,6
58,56
4,4
6,6
34,25
9,9
2,1
31,31
26,26
5,5
14,14
44,44
13,11
8,8
16,16
13,13
23,20
45,45
15,13
79,66
3,3
77,57
14,11
10,10
44,44
35,32
8,7
34,31
79,61
32,23
8,8
25,21
15,15
3,3
8,8
21,15
30,27
44,40
10,10
6,6
29,28
31,23
33,33
2,2
29,29
14,14
4,4
41,34
4,4
16,16
5,5
22,22
69,51
52,46
24,24
5,5
31,26
9,9
2,2
1,1
65,63
41,35
6,6
41,41
26,23
14,9
5,5
8,8
26,19
2,2
20,16
29,25
9,7
2,2
9,9
10,10
8,8
106,71
36,36
17,12
18,17
12,12
13,13
18,17
19,19
30,30
4,4
19,19
31,23
13,13
55,42
19,19
21,21
6,6
5,4
61,48
16,15
16,16
79,57
24,24
24,21
18,18
4,4
15,10
150,86
27,22
12,12
28,22
8,8
13,13
19,17
8,8
11,11
85,58
2,2
11,11
4,4
6,6
141,68
1,1
6,6
33,33
7,7
16,16
19,15
8,8
13,11
60,47
20,20
14,14
24,23
7,7
44,31
4,4
52,44
37,28
29,19
7,7
4,4
6,6
52,39
135,88
28,28
7,7
29,29
40,40
1,1
260,124
9,9
8,8
2,2
73,55
14,14
11,11
9,9
3,3
30,17
1,1
12,10
17,17
24,23
4,4
105,63
9,9
1,1
42,35
13,13
32,28
206,104
4,4
21,17
16,16
21,21
6,6
40,31
32,31
16,15
33,32
28,24
45,38
3,3
17,16
6,6
28,26
4,4
17,15
9,9
37,34
1,1
19,19
22,19
76,49
6,6
36,22
6,6
23,19
9,9
4,4
15,15
31,30
22,22
3,3
37,33
17,17
5,5
38,37
276,129
7,7
8,8
73,54
127,57
83,57
134,80
47,34
29,20
2,2
72,47
7,7
57,43
7,6
10,10
199,88
2,2
67,55
9,9
28,28
36,36
17,13
42,41
18,17
23,20
1,1
8,8
30,30
37,25
39,35
1,1
12,12
7,7
15,15
1,1
9,7
3,3
11,11
6,6
9,9
4,4
106,76
15,15
14,14
28,25
19,15
14,14
11,11
87,61
5,5
13,13
38,23
24,18
21,21
3,3
8,8
4,4
22,22
80,52
28,28
10,8
52,40
11,11
9,9
19,19
10,9
10,10
158,75
3,3
49,29
2,2
2,2
6,6
5,5
21,20
22,22
11,11
21,20
24,24
7,7
66,45
12,12
4,4
7,7
30,27
10,10
8,8
25,22
35,31
16,12
19,19
38,32
42,36
7,7
6,6
2,2
6,6
20,20
5,5
6,6
20,20
32,31
8,8
10,10
1,1
16,16
4,4
12,12
23,23
11,7
88,67
9,9
17,17
12,12
6,6
3,3
11,11
17,17
39,38
4,4
6,6
7,7
20,17
11,11
33,33
18,16
8,8
10,10
11,10
9,8
60,52
1,1
3,3
107,84
3,3
20,20
5,5
11,11
8,8
6,6
53,47
19,19
9,9
19,19
1,1
9,9
18,18
8,8
5,5
28,18
13,13
6,6
129,67
3,3
47,46
53,39
29,29
61,48
41,31
50,39
20,19
53,45
4,4
53,44
10,10
10,10
4,4
16,16
4,4
5,5
14,14
13,13
1,1
6,6
21,14
41,26
20,13
37,29
56,42
66,61
7,7
8,8
6,6
17,17
17,17
79,49
14,14
3,3
3,3
2,2
43,42
8,8
71,54
2,2
108,74
8,8
18,18
9,9
72,42
7,4
12,11
12,11
2,2
7,7
31,29
74,47
2,2
2,2
31,27
198,58
6,6
20,16
63,50
1,1
6,6
15,15
56,41
25,25
32,19
11,11
7,7
2,2
20,20
22,19
5,5
5,5
6,6
19,17
19,19
7,7
8,8
20,20
35,33
3,3
20,20
2,2
15,15
71,40
53,37
30,30
3,3
4,4
12,12
26,26
68,48
4,4
24,24
10,10
45,35
6,3
7,7
41,39
108,70
54,51
40,31
26,25
14,14
7,7
31,30
12,10
88,56
21,18
19,14
3,3
29,24
16,16
20,20
17,13
218,135
9,7
41,30
8,8
2,2
4,4
4,4
17,17
83,59
178,87
17,17
6,6
15,15
7,7
17,14
10,10
20,15
113,74
12,12
111,66
7,7
112,88
9,7
38,38
243,118
18,17
32,30
5,5
27,27
5,5
1,1
7,7
12,9
20,20
10,9
21,21
60,50
94,45
24,24
27,19
19,16
27,21
4,4
90,70
3,3
47,38
11,11
34,23
8,8
55,34
36,27
6,6
79,51
26,26
29,19
30,27
5,5
11,11
5,5
36,22
12,12
16,14
2,2
2,2
35,34
38,27
10,10
16,16
6,6
5,5
25,20
15,15
15,13
9,9
41,35
12,12
17,13
21,21
6,6
6,6
12,12
8,8
49,28
7,7
111,54
37,34
6,6
41,41
6,6
5,5
10,10
80,58
13,13
2,2
37,22
15,13
58,43
5,5
28,26
1,1
10,10
6,6
48,43
9,9
20,16
7,7
17,17
13,13
11,11
14,12
44,44
5,5
21,21
2,2
2,2
5,5
10,10
12,12
8,8
70,44
5,5
3,3
10,10
61,47
3,3
40,27
20,18
7,7
3,2
8,5
1,1
26,24
79,58
6,6
38,30
27,10
72,61
87,56
95,56
48,26
18,18
28,20
87,68
21,21
9,8
9,9
23,23
14,14
4,4
9,9
34,32
1,1
9,9
12,12
12,11
7,7
50,40
31,31
6,6
6,6
14,14
6,6
6,6
5,5
8,8
7,7
58,43
6,6
19,19
2,2
21,21
9,9
10,10
8,8
53,45
31,28
18,16
58,53
35,32
4,4
15,15
7,7
11,11
15,15
24,24
315,103
6,6
6,6
8,5
10,10
80,59
8,8
7,7
6,6
15,12
20,20
23,23
30,25
93,74
10,10
43,32
6,6
78,62
15,15
15,15
13,13
154,117
13,13
4,4
29,25
11,11
18,18
19,13
5,3
6,6
18,18
2,2
4,4
15,14
11,10
12,11
19,13
14,14
39,31
32,29
8,8
4,4
3,3
32,30
127,96
15,15
45,35
17,17
49,47
15,14
22,20
17,17
9,9
15,15
7,7
13,12
17,17
11,11
10,10
22,17
3,3
31,27
5,5
40,40
7,7
73,51
12,9
17,17
8,7
6,6
11,11
35,31
3,3
2,2
19,15
54,44
18,18
12,12
35,24
8,8
12,12
109,79
89,58
5,5
26,24
115,70
37,36
11,11
153,104
3,3
4,3
14,12
41,30
23,14
5,5
27,27
3,3
11,8
29,29
3,3
4,4
16,16
47,35
34,30
7,7
138,94
19,19
20,20
18,18
44,35
11,11
9,9
38,29
50,41
1,1
10,10
13,13
11,8
103,78
195,83
4,4
15,15
187,81
17,17
7,7
14,14
8,8
17,17
86,65
8,8
14,14
14,14
42,30
27,27
29,24
28,28
15,12
6,6
15,15
891,399
6,6
50,50
10,10
35,27
25,25
10,7
5,5
8,8
48,41
10,10
1,1
11,11
3,3
32,26
8,8
25,25
19,16
21,21
6,6
8,8
3,3
39,38
9,9
11,10
20,20
116,72
16,16
23,23
5,5
51,36
2,2
9,9
71,47
6,6
2,2
41,40
48,30
34,19
111,60
162,91
63,55
38,31
10,10
14,14
6,6
12,10
8,8
5,5
20,20
9,9
43,33
9,9
76,52
16,13
73,63
4,4
27,27
18,18
8,8
5,5
27,24
4,4
5,5
29,29
9,9
43,29
126,63
24,24
22,21
209,99
77,50
5,5
51,38
62,44
85,68
40,29
8,8
9,9
5,5
67,41
14,14
98,45
3,3
265,96
13,13
48,33
10,10
5,5
87,62
7,7
18,16
65,43
37,37
9,9
13,13
131,75
5,5
6,6
111,52
34,30
20,20
99,65
3,3
14,11
33,22
164,92
16,16
21,20
5,5
21,20
2,2
4,4
177,99
3,3
33,33
13,9
134,73
54,49
11,11
14,12
13,13
15,15
62,49
19,18
2,2
275,200
58,40
12,11
27,26
7,7
4,4
6,6
41,29
27,23
21,21
55,48
23,19
12,12
13,13
28,28
69,54
2,2
20,20
19,19
49,36
6,6
5,5
2,2
20,17
3,3
4,4
8,8
1,1
42,20
48,40
65,50
29,24
28,25
24,24
31,30
13,13
14,14
16,15
35,29
4,4
73,66
20,17
43,41
47,42
16,16
6,6
101,61
8,8
19,19
3,3
3,3
7,7
26,26
2,2
337,115
36,36
53,41
2,2
35,35
20,20
13,13
42,39
30,27
39,35
14,14
16,15
10,10
179,127
15,13
13,13
217,119
21,21
11,11
41,35
53,47
47,40
14,14
35,35
36,33
98,35
27,24
12,12
8,8
4,4
46,46
11,8
3,3
11,11
61,43
331,163
1,1
25,25
9,9
126,90
1,1
17,17
17,17
5,5
28,15
13,13
2,2
32,27
9,9
6,6
137,79
5,5
7,7
17,17
9,9
4,4
28,28
6,6
6,6
170,80
6,6
8,8
43,43
38,30
64,31
8,8
4,4
8,8
22,22
12,12
17,17
11,11
10,7
3,3
178,99
83,55
8,8
61,52
22,21
20,19
2,2
10,10
55,46
1,1
12,12
12,12
11,11
13,13
7,7
6,6
13,13
112,62
191,132
29,25
15,15
16,16
5,5
12,12
2,2
2,2
1,1
4,4
13,13
4,4
89,70
6,6
368,183
8,8
33,33
20,20
2,2
28,18
8,8
29,29
5,5
18,18
23,23
97,64
389,162
33,33
64,36
15,15
6,6
3,3
23,23
7,7
10,8
6,5
17,16
9,9
13,13
24,21
6,6
80,64
38,36
5,5
90,68
21,21
138,66
119,85
82,61
3,3
2,2
25,25
6,6
2,2
70,52
6,6
59,50
23,20
31,31
28,27
7,5
15,15
56,37
12,12
198,86
14,12
10,10
21,14
26,26
2,2
17,14
4,4
8,8
9,8
71,54
13,8
10,9
5,5
8,8
20,20
17,17
1,1
47,32
71,55
197,116
42,42
17,17
110,51
73,39
16,14
24,22
8,8
46,39
11,11
2,2
148,98
57,49
1,1
14,14
7,7
4,4
13,13
10,10
256,101
1,1
44,38
8,8
12,12
19,19
60,48
3,3
20,17
13,10
44,38
24,22
4,4
13,13
11,11
18,18
20,18
237,137
37,22
7,7
2,2
19,19
33,24
7,7
4,4
142,89
14,14
25,25
4,4
45,42
14,14
6,6
31,28
27,27
33,26
84,70
9,9
27,27
165,100
5,5
26,26
6,6
19,19
18,18
4,4
20,17
20,20
16,16
7,7
24,20
44,43
6,6
49,37
17,17
6,6
11,11
46,33
98,58
4,4
52,40
16,13
27,25
11,11
143,88
9,9
15,15
5,5
12,12
22,22
25,25
11,11
16,14
85,55
12,12
398,187
34,34
28,23
50,36
11,9
115,64
10,10
11,11
25,25
130,94
8,8
5,5
16,14
36,23
24,24
35,28
4,4
25,25
8,8
8,8
14,14
8,8
20,18
27,17
9,7
2,2
9,9
678,129
11,11
4,4
465,200
42,36
14,12
21,21
3,3
44,44
443,171
13,13
4,4
21,20
17,17
59,46
7,7
7,7
22,22
80,65
8,8
10,10
11,11
35,35
2,2
12,11
8,8
18,18
115,67
123,105
2,2
15,15
50,43
17,17
3,3
3,3
4,4
18,13
43,36
18,18
227,145
8,5
43,25
3,3
9,9
8,8
4,4
6,6
20,19
53,42
22,22
10,10
11,11
24,23
40,32
8,8
4,4
357,128
14,14
44,39
132,97
37,32
5,5
52,50
22,18
84,56
7,7
10,10
27,22
30,29
11,11
5,5
32,29
7,7
145,80
25,25
7,7
6,6
26,21
44,27
15,15
20,20
49,42
77,55
30,23
17,17
5,5
16,16
14,14
13,13
6,6
51,41
12,11
15,15
25,25
6,6
2,2
11,9
16,16
10,7
20,20
16,16
9,6
43,31
20,19
7,7
20,20
478,252
14,14
34,30
1,1
6,6
293,100
15,15
26,20
8,8
90,52
2,2
79,68
7,7
19,19
11,11
1,1
11,11
43,30
13,13
3,3
56,41
19,19
6,6
30,25
6,6
23,23
20,20
12,12
3,3
41,38
50,48
239,157
17,17
13,13
1,1
11,11
3,3
28,21
7,7
18,18
11,11
8,8
227,156
29,25
54,26
45,32
1,1
70,60
206,69
2,2
1,1
86,61
45,37
188,97
23,21
13,13
20,19
112,86
202,84
10,9
19,13
8,8
39,38
15,11
2,2
73,64
4,4
4,4
24,21
102,55
64,62
6,6
25,25
12,12
28,21
239,129
10,10
14,14
15,15
1,1
77,63
32,24
13,13
3,3
75,42
61,53
1,1
125,86
87,51
14,14
7,7
125,76
64,58
54,41
19,17
27,22
16,16
17,11
109,62
14,14
14,10
28,26
16,16
61,46
48,37
75,53
11,11
20,20
11,11
2,2
20,20
48,43
6,6
64,55
5,5
11,11
11,11
36,25
10,10
13,13
14,14
3,3
9,9
185,74
21,21
5,5
24,24
14,14
225,82
18,18
3,3
4,4
29,23
6,6
29,29
8,7
5,5
25,25
11,11
50,37
20,20
176,105
36,36
5,5
47,43
30,21
1,1
28,25
140,62
31,25
11,11
52,48
9,9
16,16
25,20
34,34
68,56
27,13
7,7
17,17
14,14
14,14
23,23
134,74
74,48
6,6
31,26
2,2
112,80
103,51
6,6
24,24
13,13
5,5
15,15
2,2
12,12
31,29
109,48
5,5
12,12
8,8
57,53
3,3
12,12
14,12
19,19
17,15
42,32
20,20
2,2
85,65
422,144
16,12
9,9
14,12
45,40
16,16
18,18
10,9
8,8
8,8
113,94
4,4
43,40
43,36
37,32
16,13
10,10
4,4
13,12
28,27
45,43
9,9
28,21
35,35
18,18
111,82
56,33
8,8
21,21
32,31
6,6
25,22
27,27
93,67
62,50
4,4
17,17
19,15
16,16
76,69
7,7
102,49
3,3
37,32
29,27
14,12
2,2
42,38
38,38
31,24
13,13
12,12
11,11
110,84
8,8
21,19
18,18
3,3
2,2
6,6
37,34
59,50
12,12
5,5
14,13
44,34
16,10
20,17
13,13
27,20
42,34
63,42
6,6
11,7
20,20
21,18
47,39
45,29
7,6
4,4
147,81
28,28
114,66
50,39
19,19
54,36
3,3
5,5
15,15
62,52
72,60
12,12
8,8
22,18
38,27
3,3
17,17
36,31
23,18
82,52
2,2
3,3
6,6
6,6
10,10
7,7
6,6
32,26
4,4
102,73
28,24
34,31
30,26
77,53
8,8
38,26
35,35
4,3
130,80
18,18
88,70
19,14
5,5
131,69
11,10
69,59
5,5
21,20
29,25
8,5
4,4
14,14
13,13
8,8
10,10
8,8
68,48
11,11
45,37
10,10
6,6
21,15
105,69
3,3
48,37
3,3
9,9
9,9
24,24
4,4
5,5
63,50
22,21
4,4
9,9
5,5
110,88
54,42
12,12
1,1
7,7
18,18
4,4
42,42
5,5
367,159
21,21
14,14
65,50
12,12
36,31
11,11
17,17
13,12
8,8
43,34
18,16
8,8
31,31
139,94
34,28
3,3
41,35
83,63
44,26
9,9
13,13
22,22
5,5
16,16
146,92
24,24
652,225
13,13
36,31
20,20
13,13
23,22
12,12
5,5
8,6
19,19
12,12
20,18
10,10
49,39
22,18
23,20
7,7
17,17
8,8
3,3
18,18
20,14
38,32
22,20
5,5
67,55
38,29
8,8
368,169
31,25
29,29
28,26
34,34
14,14
5,5
8,8
1,1
9,9
9,9
14,12
108,59
56,43
16,16
19,18
2,2
38,37
7,7
9,9
21,21
10,10
65,44
10,10
122,74
11,11
2,2
15,15
13,13
28,20
2,2
165,103
30,26
39,39
40,29
9,7
20,20
2,2
13,13
37,31
9,8
5,5
12,12
19,19
27,23
92,77
8,8
22,18
4,4
22,22
14,14
2,2
9,9
7,7
1,1
5,5
9,9
28,28
40,38
12,10
34,23
3,3
45,45
423,176
21,17
32,32
22,20
3,3
48,34
4,4
7,7
17,17
6,6
70,57
13,11
10,10
15,10
9,9
8,8
13,10
50,31
6,6
22,20
2,2
2,2
34,34
7,7
7,7
11,9
15,15
10,10
2,2
7,7
10,10
9,9
6,6
28,28
5,5
33,28
6,6
129,88
18,18
13,13
32,30
18,18
10,10
25,25
47,43
30,30
31,28
6,6
18,17
3,3
39,39
33,30
6,6
14,14
38,35
3,3
25,21
10,10
12,12
5,5
23,23
8,8
6,6
8,8
30,27
7,7
18,18
13,12
2,2
21,19
16,12
28,27
14,14
10,10
14,14
13,12
7,7
28,20
46,38
7,7
35,25
10,10
23,21
452,192
79,68
15,12
7,7
9,9
11,10
116,80
22,17
21,19
50,42
12,12
26,26
41,36
5,4
53,51
8,8
1,1
31,23
6,6
13,13
13,13
16,16
37,27
25,21
9,7
16,14
27,23
19,19
34,34
51,45
2,2
20,20
10,10
10,10
11,11
2,2
2,2
7,7
33,33
25,25
4,4
73,56
10,10
15,12
3,3
13,13
58,47
49,43
4,4
4,4
2,2
13,13
21,15
5,5
16,13
6,6
17,17
13,12
13,11
119,67
12,12
11,11
7,7
16,16
22,22
12,12
1,1
7,7
34,26
16,16
14,14
33,27
11,10
3,3
18,17
15,15
8,8
4,2
2,2
34,28
16,16
15,15
11,11
25,23
11,11
72,56
168,117
37,28
23,21
19,17
8,8
13,13
9,9
7,7
48,44
12,11
9,8
43,38
22,22
9,9
7,7
10,10
26,20
6,5
9,9
17,13
104,77
19,18
24,20
4,4
32,32
15,15
12,12
18,15
63,47
17,14
37,31
24,24
179,126
15,14
2,2
5,5
1,1
12,12
2,2
12,12
7,7
5,5
20,20
21,19
15,15
8,8
9,9
7,7
1,1
187,102
12,12
362,143
17,17
90,31
11,11
9,9
9,9
5,5
13,13
29,25
18,18
7,7
3,3
24,20
10,10
1,1
12,12
13,11
20,20
7,7
10,10
18,18
6,4
11,11
91,63
2,2
58,36
6,6
32,29
6,6
133,68
2,2
11,11
30,25
2,2
385,93
31,30
4,4
17,12
6,6
3,2
33,33
7,7
8,8
25,23
6,6
10,10
40,31
60,59
205,85
7,7
8,8
116,62
18,17
9,9
14,14
5,4
59,54
11,11
14,14
34,23
9,9
94,58
9,9
14,14
6,6
319,117
2,2
26,22
21,21
7,7
62,49
47,41
8,8
18,18
2,2
34,33
94,56
91,70
1,1
19,15
38,31
51,38
40,31
4,4
71,55
4,4
8,8
16,16
11,11
16,16
34,31
20,14
30,26
8,8
9,9
4,4
3,3
8,8
6,6
19,19
84,62
20,20
40,38
53,40
15,15
10,10
2,2
10,10
15,15
6,6
64,49
34,21
30,28
3,3
4,4
9,9
189,79
8,8
4,4
10,10
11,11
1,1
14,14
48,39
8,8
2,2
2,2
31,31
6,6
7,7
29,21
3,3
41,28
21,21
26,26
10,10
37,30
13,13
57,39
10,10
9,9
129,86
42,33
18,18
8,8
52,40
243,157
4,4
54,37
41,31
26,16
10,10
65,53
14,14
19,18
21,21
2,2
18,18
5,5
26,26
43,27
38,29
10,10
5,5
24,24
6,6
17,13
25,18
153,68
52,40
11,11
13,13
5,5
38,29
25,25
9,9
28,28
78,58
1,1
5,5
1,1
19,19
69,52
2,2
2,2
12,12
7,7
2,2
3,3
16,16
31,24
1,1
6,6
5,5
21,21
5,5
16,16
18,16
25,24
2,2
2,2
24,24
39,39
27,27
46,41
2,2
8,8
7,7
37,33
13,11
207,147
47,40
18,18
3,3
53,32
12,12
3,3
6,6
43,37
10,10
5,5
124,82
27,25
133,104
57,43
11,11
2,2
9,9
9,9
7,7
24,22
39,36
396,204
316,168
9,9
8,8
24,24
9,9
23,23
28,28
13,10
8,8
6,6
7,7
6,6
6,6
8,7
18,18
18,18
8,8
20,18
16,16
13,13
13,13
13,13
164,116
11,11
9,9
21,20
93,70
12,12
244,142
90,66
37,31
33,24
7,7
21,19
22,17
30,30
10,10
17,17
38,33
43,41
8,8
3,3
5,5
14,14
43,29
12,12
22,16
7,7
16,16
19,19
28,28
38,30
12,12
69,59
18,18
22,22
13,11
22,19
8,8
20,16
4,4
5,5
50,38
2,2
14,11
13,13
41,20
3,3
2,2
16,15
7,7
35,26
4,4
3,2
23,23
18,18
18,13
4,4
72,48
19,17
435,183
18,13
4,4
3,3
14,14
26,21
36,32
45,45
36,36
93,66
13,13
79,51
17,17
2,2
211,88
7,7
7,7
2,2
39,32
119,82
43,42
2,2
52,40
18,18
13,12
3,3
8,8
23,15
1,1
8,8
11,11
79,39
9,9
8,8
10,10
8,8
47,41
81,46
6,6
20,20
127,81
11,11
2,2
5,5
29,24
28,21
27,27
40,31
48,42
140,67
17,17
12,10
4,4
21,21
7,7
38,29
15,15
5,5
7,7
5,5
2,2
7,7
22,22
9,9
5,5
26,17
38,34
13,13
15,15
3,3
41,36
11,11
30,30
26,21
33,28
11,11
159,83
15,13
40,40
28,28
47,21
35,35
9,9
5,5
30,30
2,2
31,30
20,20
16,16
36,24
14,9
142,72
17,17
17,12
22,22
9,9
25,25
7,7
13,10
8,8
31,30
34,34
18,18
40,28
20,20
13,13
62,46
38,27
37,31
5,5
4,4
1,1
4,4
108,74
13,13
8,8
36,33
21,21
8,8
36,30
257,142
5,5
25,25
20,20
13,13
4,4
7,7
8,6
3,3
518,155
48,41
4,4
3,3
70,51
2,2
20,14
32,30
17,17
81,59
10,10
32,32
117,81
9,9
17,17
158,82
4,4
16,16
23,22
1,1
76,48
37,30
7,7
61,57
19,19
13,13
1,1
17,16
4,4
5,5
8,8
34,24
45,23
24,24
35,35
51,43
6,5
10,10
4,4
17,15
12,11
14,14
42,41
55,43
7,6
11,9
36,31
24,24
131,89
14,13
16,16
151,88
2,2
5,5
8,7
12,12
25,22
14,14
12,8
2,2
19,19
101,67
23,20
15,15
21,21
65,45
12,11
5,5
14,14
20,14
5,5
10,10
43,33
17,17
88,78
11,11
6,6
6,6
61,49
1,1
16,16
2,2
38,38
14,14
74,56
118,86
8,8
6,6
126,82
29,18
16,16
13,13
19,19
8,8
6,6
18,18
21,19
44,31
7,7
21,21
3,3
5,5
76,47
3,3
13,13
26,25
35,29
13,13
8,8
25,23
13,9
199,107
52,43
41,33
19,17
14,14
3,3
43,38
218,78
6,6
3,3
21,21
23,23
7,6
7,7
7,7
25,22
10,10
5,5
15,15
47,35
68,46
15,15
7,7
71,58
9,9
23,23
18,18
9,9
8,8
127,73
45,43
43,38
10,10
3,3
15,15
2,2
9,9
41,34
2,2
135,83
4,4
9,9
25,22
4,4
11,11
9,9
30,27
12,12
122,82
17,17
150,76
17,15
61,36
50,35
22,20
4,4
30,23
59,51
17,17
15,13
7,7
49,27
31,29
14,14
60,38
30,24
6,6
19,15
13,13
2,2
13,13
13,13
5,5
103,66
10,10
2,2
149,108
24,15
3,3
32,28
9,8
48,38
4,4
16,11
14,10
8,8
7,7
25,22
99,57
30,23
259,95
31,27
5,5
3,3
21,21
163,109
4,4
2,2
1,1
3,3
6,6
104,55
9,9
16,16
5,5
43,26
11,11
157,71
53,50
11,10
33,26
5,5
29,24
59,44
18,17
4,4
15,15
45,45
56,45
1,1
6,6
32,32
2,2
29,23
11,11
176,77
3,3
10,9
8,8
10,8
16,16
12,12
47,39
112,65
7,7
33,27
33,28
3,3
3,2
3,3
1,1
7,7
15,15
6,6
6,6
26,21
12,12
4,4
5,5
3,3
11,10
16,16
7,7
29,25
51,40
79,54
34,25
42,37
7,7
37,29
20,20
3,3
18,18
13,13
12,12
109,74
18,16
145,99
18,15
11,11
22,22
52,32
116,90
278,167
119,93
190,108
10,10
67,51
6,6
17,17
13,11
12,12
5,5
5,5
54,32
115,77
31,26
68,44
7,7
65,50
3,3
36,31
11,10
33,29
13,13
43,35
11,11
9,9
5,5
5,5
23,17
2,2
9,9
24,22
297,130
15,15
42,33
9,8
23,23
9,9
22,19
24,22
12,12
7,7
3,3
6,6
40,37
12,9
47,34
11,11
67,49
5,5
10,10
40,27
285,161
5,5
10,10
17,15
1,1
70,63
31,31
7,7
16,14
9,8
10,10
16,16
24,24
30,26
167,110
8,8
3,3
3,1
17,17
28,25
37,19
15,15
7,7
8,8
16,16
97,57
9,9
91,66
15,15
54,53
51,41
60,32
34,19
13,13
41,33
9,9
17,15
33,26
12,12
38,32
13,13
20,14
4,4
53,43
28,24
13,13
11,11
42,32
22,22
9,9
22,22
14,14
2,2
4,4
64,58
16,16
10,10
15,15
7,7
38,29
50,42
30,28
4,4
10,10
18,18
10,10
14,14
62,39
11,11
27,22
6,6
5,5
55,49
14,6
12,12
8,8
8,8
21,19
10,10
51,45
10,6
11,11
172,110
57,55
8,8
